data,app,type,user_story
I have used the app for a long time but this problem is.... When i dont even walk the pedometer shows that i have walked some distance... and some time its doesnt shows accurate step i have taken..... thats all.... plz fix this....,Samsung Health,problem_report," Title: Improve Pedometer Accuracy in Fitness App

 As a frequent user of the fitness app, I often encounter issues where the pedometer tracks steps even when I'm not walking, and sometimes it fails to accurately count my actual steps taken. Please improve the accuracy of the step counter functionality to provide a more reliable and accurate tracking experience."
"Works well, but I wish I could enter a meal for a time in the future. I pack my food in the morning and my lunch break is always at the same time so I already know for sure what and when I will eat. 🤷‍",Samsung Health,feature_request," Title: Time-Based Meal Entry Functionality

As a user, I want to be able to schedule meals for specific times in the future, so that I can pre-plan my daily meals effectively, given that my lunch break is always at a fixed time and I typically pack my food in advance."
It's slow and you need to click through many screens now to get daily stats. My Garmin forerunner 25 Bluetooth keeps dropping. Wasn't like this with my vivofit.,Garmin Connect,feature_request," Title: Improve Garmin App Navigation and Bluetooth Stability

As a frequent user, I want the Garmin app to load faster and provide easy access to daily stats on the main dashboard, reducing the number of screens I need to navigate through. Also, ensure a more stable Bluetooth connection with Garmin Forerunner 25 devices for seamless data synchronization. Previous experience with VivoFit was smoother in this regard."
Needs a notification to tell you when it has picked up a gps signal. I run the same route but I can can have a difference of 0.1 to 0.4 due to not knowing when It the app has a gps lock like.,Samsung Health,feature_request," Title: GPS Lock Notification

As a user, I want to receive a notification when the app successfully locks onto my GPS signal. This will ensure that my data is accurate and consistent for runs along the same route, as I am experiencing inconsistencies due to uncertainty about when the app has established a stable GPS connection (with potential errors of up to 0.4)."
"great app. I love that it tells your progress in whatever exercise mode you in, and you can share to a lot of other apps except Fitbit. would love to be able to share to Fitbit too. You can track sleep, water and caffeine intake, etc. Definitely recommend this app",Samsung Health,feature_request," Title: User Wants Fitbit Integration for Activity Tracking

As a health-conscious user,
I want to be able to share my exercise progress on the app with Fitbit,
So that I can have all my fitness data in one place for comprehensive tracking.
Additionally, I appreciate the ability to track sleep, water, and caffeine intake, and would love to recommend this app to others for its diverse functionality."
So Bad app I can't receive notification well and can't download apps on my watch and the app closes in the background so useless app,Huawei Health,problem_report," Title: Improve Notification Reliability and App Stability for Smartwatch App

  As a smartwatch user, I want to consistently receive timely notifications from the app and have the ability to download and run apps smoothly without them closing unexpectedly in the background. This will ensure that my smartwatch app is useful and reliable for daily use."
Was trying to Connect to people but the app gives an error and will not let me connect to them. Was working fine for the first 5500 folks but now is not. Please fix and I'll give 5 stars.,Garmin Connect,problem_report," Title: Improve Connection Functionality in Social App

 As a User,
 I want to successfully connect with other users on the platform without encountering any errors,
 So that I can maintain meaningful relationships and engage effectively with others.
 Previously, the app worked fine for connecting with the initial 5500 users but now it's experiencing issues. Please address this problem promptly so I can rate your service 5 stars."
I am facing issue related to step count from the past week. The step count on my app doesn't reset to 0 every 24 hours. Hope it is resolved.,Huawei Health,problem_report," As a user, I want the daily step count on the app to reset to zero at midnight each day, so that I can accurately track my progress and maintain an up-to-date record of my steps for the week."
Not able to access the huawei health... it asks for installing Huawei app gallery but could not find it in playstore. Please help me for the next steps.. I am not able to access health app at all..,Huawei Health,problem_report," Title: Unable to Access Huawei Health App

  As a Huawei user,
  I want to be able to access the Huawei Health application,
  So that I can track my fitness and health data.
  Given that the Play Store does not have the Huawei App Gallery,
  Provide clear instructions on how to download and install the Huawei Health app from alternative sources."
"The whole app. stopped working. It needed to be updated, I  tried but the app. still won't work. I would like it if someone would tell me.how to fix this.",Samsung Health,problem_report," Title: User Needs Assistance with App Troubleshooting

 As a user, I want clear and concise instructions on how to update and troubleshoot the app, so that I can quickly resolve any technical issues and continue using the service seamlessly."
You must be add the feature for find the band in the Huawei health app to find the band via application ... And theam in the band's back ground... Thanks I hope you will consider my things in the next updates...,Huawei Health,feature_request," Title: User Story - Band Discovery in Huawei Health App

 As a fitness enthusiast, I want to be able to locate my Huawei band within the Huawei Health app. This feature should allow me to find my band easily and efficiently without needing external devices or manual searches. Additionally, it would be beneficial if the app provides information about the band's background for better understanding its functionality."
Even if you turn system sound off that ugly annoying x3 bip-sonor at the start of exercise is still on and there's no way to disable it. Hate this app from very beginning.,Samsung Health,feature_request," Title: User Sound Preference

As a user, I want the option to mute or disable the startup sound during exercises, as the current x3 bip-sonar is disruptive and detracts from my overall experience. This will help me have a more enjoyable and productive workout session."
The app inaccurately counted my steps. While i was in the  going into the kitchen it counted that i had taken 50 steps unfortunately my apartment is not that big....🤦🤷,Samsung Health,problem_report," Title: Incorrect Step Counting

As a user, I want the step counter on the app to accurately track my steps. During daily activities such as moving around my small apartment, the app frequently overcounts my steps. This inconsistency affects the reliability of the tracking system and hinders my ability to monitor my physical activity effectively."
Very good application. Everything is alright except navigating back to main page/my day page. Also finding some settings i.e. recording smart/par min is difficult. Make setting simple . It will be awesome.,Garmin Connect,feature_request," Title: Simplify Navigation and Settings for User Convenience

 As a user, I want:

1. A straightforward method to quickly return to the main page or my day page, ensuring easy navigation.
2. An intuitive and simplified interface for settings, including recording smart/par min options, to enhance usability.
3. These improvements will make the application more enjoyable and efficient to use."
"A failed application in every sense of the word, data such as weather is not synchronized and also does not link with the band at the required time",Huawei Health,problem_report," Title: Inaccurate Weather Data Synchronization

As a user, I want the weather application to display accurate and up-to-date weather forecasts. Additionally, I expect the app to seamlessly synchronize with my favorite bands' performance schedules, ensuring timely notifications when they are playing in my area."
Absolutely useless app. Heartrate zones are not correctly set. No way to use the fitness app to practice when the zones are way off. Samsung should have done much better and listened to the users.,Samsung Health,feature_request," Title: Inaccurate Heart Rate Zones in Fitness App

 As a health-conscious user, I want the heart rate zones in the fitness app to accurately reflect my exertion levels during workouts, so that I can effectively track my progress and adjust my exercise intensity accordingly. The current heart rate zones are not correct, making it impossible for me to practice using the app effectively. As a user, I expect Samsung to improve the app's functionality based on user feedback to provide an efficient and accurate fitness tracking experience."
"I bought this thinking i could use this for open water swimming. Far from efficient, as i couldnt close the app after i finished. Would have been great to have been able to tell the actual water temp too. Also the sleep function is ineffective.",Huawei Health,problem_report," Title: Swimmer Wants Improved App Functionality and Water Temperature Feature

 As a user who enjoys open water swimming,
 I want an efficient app with the ability to close after use,
 So that I can easily end my swimming session without delay.
 Additionally, I'd like to have the option to input and view the actual water temperature,
 To ensure safety and optimize my swimming experience.
 Lastly, a more effective sleep function would be greatly appreciated for better app usability."
App has not been updated since July 2020. My huawei watch fit takes around half an hour to load data to my cellphone. Firmware is up to date on my watch BUT my phone cannot enable continuos spo2 because this app is outdated. Please give maintenance to Huawei Health app!,Huawei Health,problem_report," Title: Outdated Huawei Health App Impedes Continuous SpO2 Monitoring

As a user, I want the Huawei Health app to be regularly updated to ensure compatibility with my Huawei Watch Fit and enable continuous SpO2 monitoring on my phone. The current version has not been updated since July 2020, causing delays in data loading (half an hour) and preventing me from using the continuous SpO2 feature due to app outdatedness. Please prioritize maintenance of the Huawei Health app for seamless user experience."
"As of version 4.42 I can no longer sync activities from my Garmin 810 to my Samsung galaxy android via Bluetooth. Up until April 28, 2021 it was working ok",Garmin Connect,problem_report," Title: Garmin Activity Sync Improvement

 As a user with Garmin 810, I want to seamlessly synchronize my activities from the device to my Samsung Galaxy Android via Bluetooth. This functionality worked effectively up until April 28, 2021. To ensure a smooth experience, please ensure compatibility and address any connectivity issues post this date."
"Can't use the app anymore due to the new update for the 2 step verification. Edit: yes I have tried the 2fa, there is a bug that prevents me from going to the next step after entering the code.",Samsung Health,problem_report," User Story: As a user, I want a seamless two-factor authentication (2FA) process, so that upon entering the code, I can successfully proceed to the next step without encountering any bugs, ensuring a smooth experience with the app post update."
I have a blackberry dtek 60 and honor band 5 . But i cant change my watch face in this app. Plz help me to fix this problem . Tbx,Huawei Health,problem_report," Title: Blackberry DTEK 60 & Honor Band 5 User - Watch Face Customization Issue

 As a user of the fitness app on my Blackberry DTEK 60 and Honor Band 5, I want to be able to change my watch face easily within the app. Currently, I'm unable to do so and I need assistance to resolve this problem."
This app is so hard to sign in. It just a watch app. Not a bank app. If i can i want to give this app 0 star. Please fix it. I dont want to buy any watch from huawei. It so annoying.,Huawei Health,problem_report," Title: Simplify Sign-In Process for Watch App

 As a user, I want a streamlined and intuitive sign-in process for the Huawei Watch App, as it is not expected to experience complexity similar to a banking app. I desire to easily navigate the app without frustration, and if possible, have the option to rate it minimally until improvements are made. Additionally, I no longer wish to purchase any Huawei watches due to this ongoing annoyance."
Live track has suddenly stopped working and will not start no matter what I do. It is an important safety feature without which my watch is almost worthless.,Garmin Connect,problem_report," Title: Live Track Malfunction on Safety Device

 As a User,
 I want the Live Track functionality on my device to be fully operational,
 So that I can ensure my safety and find value in using my device."
"I reinstall this app and all of my records , sleep data gone🤦‍ this app is not sync with huawei claud which my health data stored. I logged out and re loggged in but does not affect huawei health app. shittt",Huawei Health,problem_report," Title: Synchronize User Data Across Platforms

 As a user, I want the app to automatically synchronize my records (sleep data) with the Huawei Cloud, where my health data is stored. This is important for maintaining an accurate health record, as logging out and logging back in has not affected the Huawei Health App's data."
"Was liking till update now all my info won't sync, and sync with the calorie counter had never worked hoping uninstall reinstall helps if not may be returning",Garmin Connect,problem_report," As a user, I want the app to synchronize all my data consistently across devices, especially the calorie counter. If this functionality continues to malfunction after an update, I expect the issue to be resolved upon reinstallation. If not, I will consider uninstalling and potentially returning to an alternative solution."
You cannot enter your weight manually....only thru a high tech Huawei weigth monitor...$$$ plus where do you buy that??? Not in Mexico....so very useless app,Huawei Health,feature_request," Title: Inflexible Manual Weight Entry Feature

 As a user, I want the ability to manually input my weight, not just through a Huawei weight monitor. Additionally, provide information on where to purchase this device, as it is not readily available in Mexico. Failure to meet these needs makes the app unusable for me."
I don't want on my cell and it will not be deleted I should be able to get rid of it if I don't want it.,Samsung Health,feature_request," Title: User Removal Option

 As a user,
 I want an option to permanently delete my account,
 So that I can remove it from the platform if I no longer wish to use it."
Can't link my watchfit as it doesnt appear in device list even after updates. Worse thing is asking for random permissions -camera location call before letting a person use the fitness band. Why is it even necessary to link the fitness band with the phone to start with? Deeply disappointed,Huawei Health,feature_request," Title: Unable to Connect Fitness Band and Unnecessary Permission Requests

As a user, I want to be able to easily connect my WatchFit device to the app without any issues or delays, so that I can track my fitness progress effectively. Additionally, I find it inconvenient and concerning when the app requests unnecessary permissions such as camera, location, or call access before allowing me to use the fitness band. The need for linking the fitness band with a phone seems unnecessary, leading to a dissatisfied user experience. Improvements should be made to address these issues."
"Before the update was the best app,  i don't have every day steps counting and nothing that i have interes.  if you don't is fix it , im gone uninstall the app",Samsung Health,problem_report," Title: Daily Activity Tracker Improvement

 As a daily user, I want an updated version of the app to accurately count my daily steps and provide engaging content that interests me. If this functionality is not addressed promptly, I will unfortunately choose to uninstall the app."
"I'm also sad about the recent update. I was keeping track of caffeine, along with everything else, but that option looks like it was taken away, as well. It would be cool to have it back!",Samsung Health,feature_request," Title: Caffeine Tracking Feature Restoration

 As a health-conscious user,
 I want the functionality to track my caffeine intake,
 So that I can maintain my daily consumption and overall wellbeing.
 Previously removed in recent updates, please consider reinstating this feature."
"Hi, my app was working grate until I upgraded my cell phone now I can't get the app to sync, I tried uninstalling and adding it again but that didn't work.  It's showing on my phone as a connected device but it's not syncing.",Garmin Connect,problem_report," Title: Smooth Sync Across Devices

 As a user, I want the app to seamlessly sync data across devices after an upgrade, so that I can access my information consistently and without interruption. Currently, upon upgrading my phone, the app fails to synchronize despite showing as a connected device."
Can't and wil not use this app anymore. I do not like the idea of allowing an app make phone calls change settings and alike.,Samsung Health,feature_request," Title: User Discomfort with Automated Control Over Phone Functionality

As a privacy-conscious user, I want to maintain control over my device functions, especially phone calls and settings, so that I can ensure secure usage and avoid unwanted changes or unauthorized access."
"It works for me especially the find my phone feature** cough cough** but I enjoy keeping track of all my activities and not just the general stuff like running, cycling and swimming.",Huawei Health,feature_request," Title: Enhanced Activity Tracker with Customizable Sports

 As a health-conscious user, I want an improved activity tracker on the app that not only records general sports like running, cycling, and swimming but also allows me to customize and track specific activities, such as yoga or weightlifting. Furthermore, the 'Find My Phone' feature should remain functional for seamless user experience."
Can you allow offline connection with the App and please have a feature (like other health fitness watches) that screen lights up (and vibrates) when notification is received.,Huawei Health,feature_request," Title: Offline Capability and Notification Alert Feature for Fitness App

 As a health-conscious user, I want to be able to access my app offline, so that I can still track my activities and progress without an internet connection. Also, I would like the app to have a feature where it lights up (and vibrates) when receiving notifications, similar to other fitness watches, ensuring I don't miss important updates while on the move."
"Weird. Was working perfectly, then on version 511, syncing w Honor Band 5 always stops ard 78%. Naps gets synced, but sleeps don't. The band does show sleep detected.",Huawei Health,problem_report," Title: Synchronization Issue with Honor Band 5

 As a user, I want the synchronization between my account and Honor Band 5 to function seamlessly without interruption. Specifically, after upgrading to version 511, the syncing process for sleep data should not stop at 78%. Currently, naps are getting synced correctly, but sleep hours are not. The band displays that sleep has been detected."
"Great app, but the massive banner ads as soon as I open the app for a watch I already have and the fact that there's no option to turn them off really ruins the experience for me.",Samsung Health,feature_request," Title: Improve Ad Experience for User

 As a user, I want an option to disable intrusive banner ads upon opening the app, especially ones promoting products I already own, so that I can have a smoother and more enjoyable experience using the app."
Limited compatibility ito connectivity with Samsung Health Google Fit and Discovery Health app. HR monitoring not shared with Google Fit limiting usefulness of Huawei. Also not syncing with Discovery app. Update: does now sync but at its own scheduled times.,Huawei Health,feature_request," Title: Improved Cross-Platform Compatibility for Health Data Sync

 As a health-conscious user, I want the Huawei fitness app to seamlessly integrate and share data with Samsung Health, Google Fit, and Discovery Health apps. This will allow me to consolidate all my health data in one place, improving the overall effectiveness of my health management system. Additionally, the syncing should be real-time or on-demand, rather than being scheduled at specific times."
"Go back to integrating with other apps please. I like the Samsung watches but no app has everything, integration is key. Adding workouts manually is confusing too. I always struggle through it. Why don't all types of workouts track your heart rate?!",Samsung Health,feature_request," Title: Seamless Integration and Enhanced Functionality for Apps

 As a user, I want the ability to easily integrate third-party apps with my Samsung watch. This integration should provide a comprehensive experience as I find that no single app currently offers all the features I need. Additionally, I want an intuitive interface for adding workouts manually, as the current process is often confusing. Lastly, I believe it would be beneficial to automatically track heart rate during all types of workouts, improving usability and user experience."
App and honor band 4 is good. Update the honor band 4 atleast once a month.Add new faces to honor band 4.Coustamizable watch faces has to be there.Please add it .,Huawei Health,feature_request," Title: Honor Band 4 User Experience Enhancements

 As a user of the App and Honor Band 4, I want:

1. Regular software updates for the Honor Band 4 at least once a month.
2. The ability to add new watch faces to personalize my experience.
3. A customizable watch face feature to be incorporated into the app."
"Sleep stats are way to conservative since some time (nearly always they require an edit to add sleep time). Also, the app does not want to sync watch data without internet connection - why? What about trying to sync in a remote location out of range?",Garmin Connect,feature_request," Title: Improved Sleep Data Tracking and Offline Sync Capability

 As a user, I want the app to accurately track my sleep hours without requiring manual edits. Additionally, I need the ability for the app to sync with my wearable device even when offline, especially in remote locations where internet connection is unavailable. This will ensure that my sleep data is consistently up-to-date and accurate."
I love the health samsung app. I do not like the samsung service. If you need to correct something in your profile it is almost impossible because of all the questions being asked,Samsung Health,feature_request," Title: Improve User Profile Management on Health Samsung App

 As a user, I want an easier and more streamlined process for updating my profile information within the Health Samsung app, so that I can quickly make necessary changes without having to answer multiple irrelevant questions."
Great app. But I have the Huawei Watch GT 2 Pro and I'm using the Motorola e7. There is nowhere in the device settings to enable automatic spo2 tracking and it's annoying me because it's something I need to know. Where is it??,Huawei Health,feature_request," Title: Automatic SpO2 Tracking on Wearable Devices

  As a user with Huawei Watch GT 2 Pro and Motorola e7,
  I want the option for automatic SpO2 tracking to be easily accessible in device settings,
  So that I can consistently monitor my blood oxygen levels without manually activating it."
"Great app for tracking lifestyle, fitness and nutrition. The diet guide  cannot be adjusted for a specialised eating plan eg keto/diabetic etc. It  would be am enhancement to add that option. Otherwise an ideal app. Syncs  with Discovery health.",Samsung Health,feature_request," As a user following a specialized eating plan (e.g., Keto, Diabetic), I want the ability to customize the diet guide within the lifestyle and fitness tracking app to accommodate my specific needs, so that I can maintain my health more effectively and synchronize seamlessly with Discovery Health."
I have band 2. the app used to support it. then it didn't. yesterday it did. today it doesn't. Rubbish Not worth wasting time with,Huawei Health,problem_report," Title: Unreliable Band 2 Support

 As a Band 2 user, I need the app to consistently support my band without interruption, so that I can rely on its functionality and not feel frustrated or wasted of time. Currently, the app's behavior is inconsistent, causing frustration due to unreliable performance. Improve app stability for Band 2 users to maintain trust and ensure efficient usage."
"One issue that i have is with connectivity between my phone and device. Sometimes the floors climbed are not accurate, it would be nice if the phone counted as well as the device. other than that issue i think the app is great",Garmin Connect,feature_request," Title: Improve Sync between Phone and Device for Accurate Step Count

  As a user, I want the mobile app to synchronize step count data with my wearable device accurately, so that I can trust the steps counted on both devices. This will enhance the overall user experience by ensuring consistency in tracking physical activities across multiple platforms."
My activities from My Fitness Pal don't sync into the Connect app. I'm having to enter my workouts manually.  My information such as my picture or personal stats/settings are saving some and not others. My screens look nothing like any of the screenshots or videos.,Garmin Connect,problem_report," Title: Synchronization and Consistency Improvements for Connect App

As a user, I want my activities logged on My Fitness Pal to automatically sync with the Connect app, so that I don't have to manually input my workout data. Additionally, I expect all of my profile information, including picture and personal stats/settings, to save consistently without any loss or inconsistency. Lastly, I desire the app screens to match the provided screenshots and videos for a seamless user experience."
Says I need to update latest version on the huawei app galary. Hence My watch stopped working too. Was about to go for a run..just realised my watch hasn't been working.,Huawei Health,problem_report," Title: Huawei AppGallery Updates Improvement

 As a user, I want to receive notifications for available updates on the Huawei AppGallery, so that I can ensure all my devices are running the latest version and avoid inconveniences like my watch stopping unexpectedly during activities such as running."
I am using huawei p10 lite. Is there any way to measure heart rate on this mobile phone via huawei health? Please let me know. Thanks,Huawei Health,feature_request," Title: Huawei Health App - Heart Rate Measurement Feature for Huawei P10 Lite

 As a user of Huawei P10 Lite, I want the ability to measure my heart rate using the Huawei Health app, so that I can easily monitor my health and fitness. Please provide clear instructions on how to use this feature."
"Samsung s6, verified by Verizon device health check to be holding wake locks, consuming my battery this past week. Otherwise great app and will revise rating when corrected. Love my Vivosmart hr",Garmin Connect,problem_report," Title: Battery Consumption Due to Wake Locks on App

 As a user of the app on Samsung S6 (Verified by Verizon),
 I want the app to stop holding wake locks,
 So that battery consumption is reduced and my device can operate efficiently.
 Once this issue is resolved, I will revise my rating positively.
 I appreciate the Vivosmart HR functionality and look forward to a improved experience."
"Updates to the app or the firmware are generally likely to break something. Some combinations work just fine (bluetooth Sync), you just never know. If you land a combo that seems stable - disable auto updates.",Garmin Connect,problem_report," Title: User Preference for Manual Firmware Updates

 As a user, I want the option to manually update the app and firmware on the device. When using Bluetooth sync functionality, I prefer stability over automatic updates, so I want the ability to disable auto-updates if I find a stable combination of settings and versions."
"Pops open, then force closes every 5minutes & says my phone is rooted. My Nore 8 is not rooted. Been doing this since the update from the beginning of May. Hope i don't have to remove it since I used it almost daily....",Samsung Health,problem_report," Title: App Stability and Rooted Device Warning

 As a user, I want the app to run without repeatedly popping open and force closing every 5 minutes, especially after the update in early May, as my device (Nore 8) is not rooted. I also expect the app to correctly identify my device status to avoid unnecessary warnings. I use this app almost daily, so please resolve this issue to maintain continuity of service."
"Excellent app, it help me to lose weight and encourages me to live a healthy life, although it's a pity it can't pair with mi band directly, I wish it could",Samsung Health,feature_request," Title: Health App Improvement

 As a health-conscious user, I want the app to directly pair with my Mi Band, so that my physical activities are automatically tracked and integrated into my weight loss plan, providing me with an accurate overview of my progress and encouraging a healthier lifestyle."
Post-update: I can no longer set which apps gets to send notifications to my watch. The ONE THING I needed this watch for and now its gone.,Huawei Health,problem_report," Title: Improve Notification Customization on Smartwatch App

 As a user, I want to have the ability to select specific apps that can send notifications to my smartwatch, so that I can personalize my device usage according to my preferences and maintain productivity and efficiency in daily tasks."
I hope you add anti lost function when disconnected with my smart band the  phone will alarm or when you can't remember where did you put your phone  you can tap your smart band and the phone will ring.,Huawei Health,feature_request," Title: Anti-Lost Function for Smart Band

 As a user, I want an anti-lost function integrated into my smart band so that when it is disconnected from my phone, the phone emits an alarm or I can locate it by tapping the smart band and causing the phone to ring. This will help me find my phone more easily if I misplace it."
"The app is good overall, but if the diet portion for food items had a bar code scanner for ease of entering items this app would be perfect .",Samsung Health,feature_request," Title: Enhance Food Tracking Functionality

 As a health-conscious user, I want a barcode scanner in the diet section of the app to facilitate quick and effortless entry of food items. This improvement will make the app more user-friendly and efficient in tracking my nutritional intake."
"I have to verify my phone number at least every other day, even though I use it very regularly. That is extremely annoying. Other than that I mostly like the app.",Samsung Health,feature_request," Title: Improve Verification Frequency for Regular Users

 As a Regular User,
 I want reduced verification frequency for my phone number,
 So that I can enjoy uninterrupted usage of the app without frequent re-verifications."
It was working good in my previous device..now saying required mobile services for fitness band synchronisation even downloaded that still same message.and no data sycronization.,Huawei Health,problem_report," Title: Insufficient Fitness Band Synchronization on Mobile Device

As a user, I want to successfully synchronize my fitness data from my wearable band to the mobile app without any errors or required additional mobile services. I expect seamless data synchronization once the necessary application is downloaded and installed."
"New home screen is really good. The only improvement is a widget for daily activity or the likes for andriod, makes the data collected a bit worthless sometimes if you can't just see it at a glance. Other products are far better at this.",Garmin Connect,feature_request," Title: Enhanced Home Screen Widget for Daily Activity Summary

 As a mobile user, I want to have a widget on the home screen that displays my daily activity data, so that I can easily view and utilize the collected information without having to navigate into the app, similar to other platforms that excel in this feature. This will make the data more valuable as it allows for quick glances and better engagement with the application."
Its an amazing app which keeps track of my movements. One suggestion i often complete more than 10k steps(which is 100%). If i complete more than 100% it should show that percentage also..,Huawei Health,feature_request," Title: Improved Step Tracking Percentage Display

 As a health-conscious user, I want the app to display my step percentage beyond 100%, so that I can monitor and celebrate exceeding my daily step goal accurately."
Impove the step count system. As i m using honor magic watch 2 connected with huawei health app. Now the step count in app n watch is clubbed. Which is to be fixed.,Huawei Health,problem_report," Title: Improve Step Count Synchronization for Honor Magic Watch 2

   As a user of Honor Magic Watch 2, I want the step count data on my Huawei Health App and the watch itself to be separate, so that the accumulated steps can be accurately tracked in both devices. This will help me to monitor my daily physical activity more effectively."
"Data sharing needs to be fixed, my weight and activity data doesn't appear properly in Google fit. It should have more support for other activities like indoor cycling which is my case (the Huawei band has this listed as an activity, but not the app)",Huawei Health,feature_request," Title: Improved Data Synchronization and Activity Support

 As a user of the fitness app, I want the data sharing feature to be fixed so that my weight and activity data, particularly from indoor cycling, appear accurately in Google Fit. Additionally, I need the app to support more activities beyond just the ones currently listed, as my Huawei band tracks indoor cycling, but the app does not."
There is zero reason to have sheath invading our privacy with dual verification. Stop overstepping your boundaries because stupid people don't understand what you are doing.,Samsung Health,feature_request," Title: Privacy Preservation

  As a user, I want minimal and straightforward data verification processes, so that my personal information remains private and secure. I value transparency about data usage and do not appreciate intrusive practices that overstep boundaries, as it can be confusing and potentially harmful for users who may not fully understand the implications of these actions."
"There are some serious issues with either the app or the huawei band 3 pro. For example, if you forget to sync your steps before the following day, they will be lost. This is unacceptable in my opinion.",Huawei Health,problem_report," Title: Lost Step Data During Non-Sync

As a health-conscious user, I want the Huawei Band 3 Pro app to retain step data when there's no daily synchronization, so that I don't lose any recorded steps. This ensures accurate and reliable tracking of my physical activities."
This app was great until they took away the weight management widget in the app. This has been an essential part of my weight loss and diet. This missing feature has me considering switching my smart watch to Garmin or someone who can support this. Please bring it back,Samsung Health,feature_request," As a health-conscious user, I want the weight management widget reinstated in the app, as it was crucial for my weight loss journey and diet tracking. Failure to provide this feature may lead me to consider switching to a different smartwatch brand like Garmin that supports this functionality."
"Generally good but Body Battery and Stress tabs don't work during some activities, for example Hiking, which renders the features practically useless for anyone who does it often :/",Garmin Connect,problem_report," Title: Improved Functionality for Activity Tracking

 As a regular hiker,
 I want the Body Battery and Stress tabs to function accurately during physical activities, such as hiking,
 So that these features provide reliable and practical data for me and other active users."
"Excellent  App. Would be 5 stars if there were paid watch faces and more free ones..Also, limited exercise options available compared to those on Huawei GT2 & GT2 Pro watch",Huawei Health,feature_request," Title: Enhance Watch Faces and Exercise Options for App

As a user, I want to see an expanded selection of both paid and free watch faces within the app.

Additionally, I would like an increase in the variety of exercise options available on the platform, similar to what is offered on Huawei GT2 & GT2 Pro watches."
Used to be pretty useful! Unfortunately it appears the dev team has removed the standalone oximeter function for a reason that escapes my reasoning. As a pilot I used to use it for my high-altitude flying.,Samsung Health,feature_request," Title: Pilot Requires Standalone Oximeter Function

  As a pilot,
  I want a standalone oximeter function,
  so that I can monitor my oxygen saturation levels during high-altitude flights.
  Currently, the removal of this function is causing inconvenience and potential safety concerns."
"Hi team, My huawei health is getting opened. Mode - 1+ 6 It saying to download huawei mobile system, when i downloaded it still its not working. Kindly revert back Regards",Huawei Health,problem_report," Title: Improve Huawei Health App Compatibility

 As a user, I want the Huawei Health app to function seamlessly without requiring additional software downloads such as the Huawei Mobile System. When the app opens, it should not prompt me to download the Huawei Mobile System if my device already has it installed, ensuring a smooth and hassle-free experience."
Its sad to see Huawei smartwatch cannot be connected with Android Wear anymore. Now need to update to latest Huawei Mobile services which only available thru Huawei App Gallery. I cant connect my Huawei GT with my new phone which is not Huawei phone.,Huawei Health,problem_report," Title: Connect Huawei Smartwatches Across Multiple Platforms

 As a user, I want the ability to connect my Huawei smartwatch (e.g., Huawei GT) to any Android device, not just Huawei phones, so that I can continue using it with my new non-Huawei phone. Currently, I am unable to do this due to limitations in mobile services and app store availability."
My problem with it is there's just too much... just want to count my steps and I'd like to take this out of my phone,Samsung Health,feature_request," Title: Simplify Step Counter Feature

As a health-conscious user, I want a dedicated step counter with easy access on the website, so that I can track my daily steps without relying on my phone. Additionally, minimize clutter and streamline the interface to improve user experience."
I work a 12 hr shift and i walk 10 of those hours.  This doesn't count all of my steps. Not happy about the way it shows your rewards. Won't let you see each reward. Before update was better. Not excited about using this anymore.,Samsung Health,feature_request," As a busy user who is physically active, I need a fitness app that clearly displays earned rewards and allows me to easily track progress, as the current system is not satisfying due to its inability to show individual rewards and lack of clarity compared to the previous version, resulting in decreased motivation to continue using the platform."
Why does it need me to login again and again when I just paired by Band 5 with it. Stupid experience loses data every few weeks.,Huawei Health,problem_report," Title: User Login Frustration - Band Sync Data Persistence

As a frequent user,
I want my account to remember that I have paired my device (Band 5) for seamless login,
So that I can access my synced data without repeatedly logging in and avoid data loss."
"great companion app to my honor band 3, easier to use and setup than my fitbit blaze. key issue i have noticed is it doesnt seem to sync data back to google fit. **needs a manual sync feature like fit2fit**",Huawei Health,problem_report," Title: Improved Sync Feature for Honor Band 3 Companion App

 As a fitness enthusiast using the Honor Band 3, I want a manual sync feature (like Fit2Fit) added to the companion app, so that my data can be synced back to Google Fit. This will enable seamless integration with other Google Fit-enabled apps and services for a more comprehensive health tracking experience."
I downloaded the app but I am unable to open it . So the watch I purchased should be put into trash and then sue you guys up.,Huawei Health,problem_report," Title: Unable to Open Downloaded App

As a User,
I want to successfully open the app I have downloaded,
So that I can utilize the features associated with my newly purchased smartwatch.
Prevent the need for discarding the watch prematurely and resolving any issues with the platform."
"The honor magic watch 2 is disconnected from the phone Bluetooth every single day. Besides, when I want to make a phone call in my car, it won't use the car Bluetooth but the watch Bluetooth.",Huawei Health,problem_report," As a user, I want a seamless connection between my Honor Magic Watch 2 and associated devices, particularly my phone via Bluetooth. The connection should persist daily without interruption. Additionally, when making phone calls in my car, I expect the device to utilize the car's Bluetooth for hands-free functionality instead of the watch Bluetooth."
I would love to have the option to see the active minutes of my daily activities displayed below the calories under my day screen. Great app getting better at every update!,Garmin Connect,feature_request," Title: Daily Activity Tracker Enhancement

 As a health-conscious user,
 I want to view my active minutes alongside my calorie count on the daily activity screen,
 So that I can easily monitor and adjust my physical activity throughout the day.
 (Improvement Request)

 Additionally,
 I appreciate the app's continuous updates, as they help me stay engaged and motivated in maintaining a healthy lifestyle.
 (Positive Feedback)"
