review_content,final_label,user_story
Facebook has become an absolute joke and a traitor to American people. They censor us and track us and give the information to people with nefarious plans against us. We need to stop this from continuing and work to have Facebook removed.,2,"As a concerned citizen, I want Facebook to stop censoring and tracking user data because it feels invasive and betrays my trust. This data sharing with entities that may have harmful intentions raises serious concerns about privacy and security. I believe Facebook should be held accountable for its actions and consider alternative platforms that prioritize user privacy. 


Let me know if you'd like to explore other aspects of this user review or craft different user stories!"
"Too much censorship, cant express yourself freely anymore. 
Fact checkers is everywhere with info theyve got from unreliable sources. 
Facebook groups wont allow to even make a post anymore unless its a for sell post overall everything has went downhill.",2,"As a user who values free expression, I want to be able to post my thoughts and opinions on Facebook without excessive censorship or fact-checking interference.

Currently, the platform feels restrictive, with limited options for posting beyond commercial content in groups. This hinders my ability to engage in open discussions and connect with others freely. 
"
I had my snapchat account for about 8 years and suddenly my account keeps getting locked when i go to file a complaint it tell me delete third partie apps or stop sending spam i could tell you now i have done none of those my first account that has gotten locked recently holds many of my memories and personal information then i made another account and that one has gotten locked too and im on my THIRD account and it repeatedly keeps getting locked. SNAPCHAT FIX YOUR APP im very angry because of this and i would not be using this app anymore,2,"As a long-time Snapchat user with 8 years of memories and personal information stored in my account, I want to be able to file complaints without being falsely accused of spamming or using third-party apps. This is preventing me from accessing my accounts, including the one containing irreplaceable memories. The repeated locking of my accounts is causing frustration and making me consider abandoning the app altogether. 


"
"I logged out of my Facebook account just now. My login information was not saved whatsoever. I can click on my profile picture to login but since I forgot my password, Facebook has me search up my phone number or email address to find my account why????. Note that I have my email address and phone number in this account already. When I search my for my profile with my email and also tried my phone number , it says no accounts match that information.

Now I have to make a brandnew account.

Perhaps, I may even delete the app permanently because how terrible the app is anyway. Facebook, please fix this.",2,"As a Facebook user who needs to log in frequently, 
I want the app to remember my login information so I don't have to re-enter it every time. 
When I forget my password, I want the account recovery process to be reliable and use the email address and phone number already associated with my profile. 
Currently, the system fails to recognize my credentials, forcing me to create a new account and potentially abandon the platform altogether due to frustration."
"Ive had Facebook since I have 17 years old and I am 37 years old Ive never had as much issue as now.  Someone hacked my account changed lettering to my name and email and phone number Ive tried everything sent Facebook Id work badge birth certificate and everything still they say I cant access I need a number someone to
Talk to this person is posting nude women on the timeline I have family calling me asking me why Im I doing that I need customer service number I beg you I have all my children photos on that and I am a mom and very upset someone is using something that is mine for nasty things Helpppppp!!!!!!!!",2,"As a Facebook user with a long-standing account, I need to be able to contact customer support directly. This is because my account was hacked and the hacker changed my personal information, leading to inappropriate content being posted on my timeline.  I am deeply distressed as this situation is damaging my reputation and causing me emotional distress. 


"
"Facebook is an evil globalist spy entity engaged in outright social engineering and manipulation of the wordwide population. 

With more power than any of the early 20th century monopolies, Facebook is the manifestation of an OrwellianHuxleyesque dystopic nightmare that infects and afflicts and subverts humanity and all core values of freedom of speech and association, individual rights, privacy, etc. 

This is a demonic bastardization of all of the good that this technology could provide. 

All involved should be ashamed... AND IN PRISON.",2,"As a user concerned about privacy and ethical data practices, I want Facebook to be more transparent about its data collection and usage policies so I can make informed decisions about my online activity.  I also want stronger controls over my personal information and the ability to easily delete my account and all associated data if desired. 

This user story focuses on the user's desire for control over their data and privacy within the Facebook platform. It avoids inflammatory language and instead expresses the user's concerns in a constructive manner.
"
"In July I got hacked , Facebook notified me via email but it was 3am when it happened so I was asleep. When I woke up an found that it had. I hurried and tried to do everything to get it secured. It was to late. I was able to get my email changed back in the account but the hacker enabled 2 factor authentication and change my phone number so I am stuck. Locked out of my account. So now I cannot even log into my account. I have reached out to Facebook for 4 months straight trying to get them to respond is to no luck. I have submitted my drivers license ID 80 times with the same response of we need an acceptable form of ID. IT IS AN ACCEPTABLE FORM , its the first one that you can select when submitting it. FACEBOOK get your crap together. I have lost access to all my photos  memories of my now deceased grandma because you allowed someone to hack into my account so easily. I have lost access to my business page causing me to lose a lot of my income. This is ridiculous.",2,"As a Facebook user, I want to be able to regain access to my account after being hacked, even if two-factor authentication has been enabled by the attacker.  

This should involve a robust account recovery process that accepts valid forms of identification like a driver's license and provides timely support from Facebook representatives. 
Failing to do so results in losing access to personal memories and business opportunities, causing significant distress and financial hardship. 
"
"I am writing to tell you that I can no longer edit my own personal posts. I am not a business so I should not be subject to those rules.

This is my own personal Facebook page and I should be able to edit misspellings and other mistakes that I make in a post. 

I can edit my comments on my post but not the actual post itself. Please fix this. Thanks.",2,"As a user with a personal Facebook account, I want to be able to edit my own posts so that I can correct misspellings and other errors.  Currently, I can only edit comments on my posts, but not the original post content. This restriction is frustrating because it prevents me from maintaining the accuracy and quality of my personal updates. 
"
"My Facebook was hacked, and Facebook wont do anything to help me get my account back. Every message from my now deceased father is gone. Messages, pictures, memories, all held hostage by Facebook that I am unable to see. There is no one to help me. Its horrible.",1,"As a user who has lost access to their Facebook account due to hacking, 

I want Facebook to provide a robust and responsive account recovery process 

so that I can regain access to irreplaceable memories, including messages and photos from deceased loved ones.  

The lack of support is causing me significant emotional distress. 
"
For the past week i been having trouble logging into my account.. Im not even sure why I even got locked out my account in the 1st place.. I was NOT hacked.. every time I request a login code  it says a code was sent to my phone number thats on my account but NOOO code is coming through.. Ive gone through everything I could in the help center but unfortunately NOTHING is helping.. fb gets no stars from me until I can get back into my account..,1,"As a user, I want to be able to reliably log into my account so that I can access my information and features. 

Currently, the login process fails, stating a code has been sent to my registered phone number but I never receive it. This issue prevents me from accessing my account and using the platform. I need a solution that allows me to regain access to my account securely.


"
"I had lost my facebook because of an ex boyfriend who had hacked into my facebook by taking a photo of my id and sending it in. Facebook accepted it and kicked me out. He had changed my password and all my security questions to log back in. I tried sending a photo of my id but facebook doesnt think i am me facebook thinks someone else is me because they got a picture of my id. I now have no social media besides instagram which i rarely use, and many many years of memories that can not be replaced. Breaks my heart. Thanks facebook.",2,"As a user who has lost access to their Facebook account due to a security breach, I need a reliable method to verify my identity and regain access to my account. 

Currently, the photo ID verification process is insufficient as it mistakenly identifies another person as the account owner. This has resulted in the loss of years of memories and social connections, causing significant emotional distress.  
"
Im a Millennial who downloaded the Facebook  Instagram apps for the first time ever about 2 weeks ago give or take. So far I LOVE both apps BUT Im having a LOT of issues with receiving push notifications from the Facebook app to my iPhones Notification Center despite removing the app and redownloading it after 24 hours and ensuring that all my notifications both in app and in my phone are set correctly. I would really appreciate it if you could look into this and send a big fix if necessary. Thank you and have a Happy New Year!,2,"As a new Facebook user on iPhone, I want to reliably receive push notifications in my Notification Center so that I can stay updated on activity from friends and family without having to constantly open the app. Currently, I am experiencing issues with notifications despite reinstalling the app and ensuring all notification settings are correct.  
"
"Is not fair that we can't protect our privacy setting 100. Poor setting options. Facebook used to be good, but now its nothing more than a Government data base and a big digital advertising billboard using all its users profiles to profit from.",1,"As a user concerned about my online privacy, I want more granular control over my privacy settings so that I can limit the amount of personal data shared with Facebook. Currently, the limited options make me feel like my information is being used for profit without my full consent, which undermines trust in the platform. 
"
"Facebook mines data from the user and  impairs freedom of speech on their platform.  Also watch your record of logins and it will show some that are not local to you.   Change your password, and the random log in happens again almost instantly.",2,"As a concerned Facebook user, I want more control over my data and privacy because I'm worried about Facebook mining my information and potentially limiting my freedom of expression.  

Additionally, I need a way to prevent unauthorized login attempts from unfamiliar locations as this suggests a security vulnerability. Changing my password should effectively block these intrusions. 
"
"Literally the worst thing thats happened to society since the holocaust. Big tech is the epitome of evil. And yet here we are still using their products while they harvest our data and manipulate us with their algorithms. Im as guilty as anyone else in still using it, but find myself constantly asking, why are we doing this to ourselves?",1,"As a concerned user, I want more control over my data and how it's used by online platforms because I am worried about the potential for manipulation and exploitation through data harvesting and algorithms. 

I need transparency into how my information is collected and used, along with options to limit data sharing and customize my online experience. This will help me feel safer and more empowered in my digital interactions.


"
Its one tho g to be online and keep contact with friends but to find out your info is being shared wo your knowledge with outside parties is horrible . Not to mention when you then once you speak up on it are kicked out of your Facebook account . Come on do better be better !,2,"As a user concerned about privacy, I want control over how my information is shared, so that I can trust the platform and feel safe using it. Currently, I'm worried because my data seems to be shared with outside parties without my consent. Being banned for voicing these concerns only exacerbates my distrust.  The platform needs to prioritize user transparency and address privacy issues seriously. 


"
"There are well detailed complaints already posted about the failings of Facebook. We've long been aware of the crimes and offenses of the Zuckerberg lead company. Our hope is that their spying, stealing, and general indifference to you and us catches up with them, and that they come to realize their egregious offenses, which are perpetrated against us, freedom, and the privileges they enjoy but deprive of others, such as privacy. Bravo to those exFacebook employees who have spoken out against this corrupted company.",2,"As a user concerned about online privacy, I want Facebook to stop its practices of spying and data collection because it violates my trust and infringes on my fundamental right to privacy. I believe the platform should be held accountable for its actions and prioritize user well-being over profit. 


Let me know if you'd like to explore other aspects of this user review and turn them into user stories! 
"
"If you like being told what youre allowed to talk about as well as someone having access to your texts, email, app data, location data, camera, photos and literally everything else so they can sell it to other corps for money, then by all means, use fb. Oh yeah, did I mention fb has the highest number of child exploitation cases of any websiteapp in the world? They sure can take down posts about Q but they cant do anything about child prn.",2,"As a user concerned about privacy and safety, I want Facebook to have stricter controls over data collection and usage so that my personal information (texts, emails, app data, location, camera, photos) is not shared with third parties for profit. I also want Facebook to prioritize the removal of child exploitation content and take concrete action to protect vulnerable users. 
"
I downloaded the app ans have been unable to use it . I cancelled my account last year as it was hacked and just created a new account about 1 week ago . I downloaded the app and I cannot log in because I get an error code. I am able to log in online . I wrote to Facebook 3 times and no response  it is very frustrating not to be able to have a support line to call .,2,"As a user who recently created a new account after a previous account was hacked, I want to be able to log in to the app so I can access its features.

Currently, I am unable to log in due to an error code, while online login functionality works. The lack of a support line makes it frustrating to resolve this issue as my inquiries through Facebook have gone unanswered. 
"
"With each update recently the app becomes less responsive.  And too many fake friends requests when its already set in privacy as friends of friends only. Its really annoying and a bit creepy, please fix.",2,"As a user concerned about my privacy and experience, I want the app to be more responsive so I can use it smoothly.

I also want the ""friends of friends"" privacy setting to be effective in preventing fake friend requests, as the current influx is annoying and makes me feel uneasy. 
"
"Facebook is the worst business in the world. They use their platform to harass people, will not allow you to delete your profile, if you do not agree with their infringement of your 1st amendment rights, they allow your profile to ne hacked and allow the hackers to pretend they are you. This company, gave millions to Wisconsin, for crooked drop boxes, and is the most infringing organization on personal privacy of any organization!",1,"As a Facebook user concerned about my privacy and safety, I want the ability to easily delete my profile permanently so that I can control my online presence and protect myself from harassment and potential identity theft.  I also need assurance that Facebook will take robust measures to prevent hacking and impersonation, safeguarding my personal information. 


"
"I enjoy Facebook. But the customer support is crap. Then ensuring your safety and privacy is a lie. I had my Facebook hacked and so have a bunch of other people. There is no way to directly contact someone and even though several people have reported my Facebook as hacked they still have not done anything about it. The guy who hacked my Facebook is conversating, laughing, and messing with my friends and family including my kid. Thinking this who thing is a joke. I have personal information on my Facebook and they are not protecting my privacy. I am scared for my safety and the information he most liky accessed including my home address. They need to figure out a better system and take care of issues like this immediately. They want to kick people off for petty issues but will not help resolve important issues. Facebook is a good way for keeping in touch with family and friends but they do not ensure your safety or privacy like they say they do.",1,"As a concerned Facebook user, I need a reliable and responsive customer support system so that I can report and resolve serious security breaches like account hacking. Currently, there is no direct contact method, and reported issues remain unaddressed for extended periods, leaving me feeling vulnerable and unsafe. My personal information and privacy are at risk as the hacker continues to interact with my contacts using my compromised account.  
"
My profile got hacked that I had for 12 years and I reported it at least 30 times and every one of my friends on Facebook reported it. And Facebook did nothing about it. Never deleted the page or anything and I had a lot of personal information that the hacker used trying to spam others that where friends with me on Facebook.,2,"As a user with a long-standing Facebook profile, I want a reliable mechanism for reporting hacked accounts so that when my account is compromised, Facebook takes immediate action to delete or secure it, preventing hackers from using my personal information to harm others. This should include acknowledging reports and providing updates on the resolution process. 
"
"They collect all your data into their books and then they burn your book if you have a different political view compared to Facebook and its team.. MARK is the new Hitler.

This is the new way of controlling people.",1,"As a user concerned about censorship, I want the ability to express my political views freely on the platform without fear of having my data deleted or account suspended simply because they disagree with me. This ensures an inclusive environment where diverse opinions are valued and respected. 
"
"Average app, very intrusive, Lack of true ad control, and user data collection is unacceptable.  Their control of opinions that  they dont like and banning those individuals will be their downfall.  Not to mention election interference.  They even lie to Congress.",1,"As a user concerned about privacy and freedom of expression, I want more control over advertising and data collection within the app.

I also want the platform to stop censoring opinions it disagrees with and to be transparent in its practices, as its current actions erode trust and raise concerns about potential manipulation. 
"
Facebook Marketplace is filled with scams and scammers. Theres is more fake listings than ever and when you try to sell anything your inbox gets filled with scammers trying to steal your phone number through a Google voice sms. This is incredibly frustrating as a buyer and a seller.,2,"As a user of Facebook Marketplace, I want a system to identify and remove scam listings so I can trust the platform for buying and selling.  I also need protection from scammers contacting me via SMS with requests for personal information. This will make my experience on Facebook Marketplace safer and more enjoyable. 


"
"Designed to be addictive, no regard for personal privacy and fact checkers algorithms actively suppress free speech while sending user into dangerous echo chambers.  If I could go back 12 years and skip this one entirely, I would.  Happy to see many groups leaving and once my groups leave for other networks which is happening soon I will too.",2,"As a user concerned about privacy and freedom of expression, I want the platform to prioritize user data protection and ensure diverse viewpoints are represented without algorithmic suppression. I also want the ability to easily connect with my communities on alternative platforms when they choose to migrate.  This will allow me to feel safe and respected while engaging online. 
"
If I wanted the government spying on me and having access to all my stuff I would live in China. If I wanted the government to control what I post or sale or even fact check I would move to North Korea. This is America we have freedoms and rights and social media is not a place government should control members of a private company platform.,2,"As a user concerned about freedom of expression, I want [platform name] to resist government censorship and control over my posts, sales, and content moderation. I believe in the fundamental American right to free speech and expect this platform to protect it for all its users. 


Let me know if you'd like me to refine this further!"
"This app can show and see your location without your permission even if youre not using it. Mark Zuckerburg cares only about his wallet and following the governments lead, regardless of what it is. They also sell your information to third parties and no block app works against it once you put anything on their site. BEWARE",1,"As a concerned user, I want control over my location data and privacy settings so that the app cannot access or share my location without my explicit permission, even when not actively using the platform.  I also need assurance that my personal information will not be sold to third parties. 


This addresses the user's concerns about:

* **Lack of control over location data:** The user wants to be able to choose when and if their location is shared.
* **Privacy violations:** The user feels their data is being misused and sold without consent."
This application is copying everything personal on your device and sharing it with other companys including The FBI they make copies of everything you do on your device and they also take screen shots uses your device camera microphone gps without your Permission . Carful Facebook,2,"As a user concerned about privacy, I want the application to stop accessing and sharing my personal data, including screenshots, camera footage, microphone recordings, and GPS location, without my explicit consent. This behavior is unacceptable and violates my trust. I need assurance that my information is secure and not being misused by the application developers or shared with third parties like the FBI. 


"
"Honestly over the past months I have been getting a lot of bugs in Facebook, videos not playing properly, sound system always quite, and honestly after the allegations that Facebook steals personal info made me more disappointed toward the app that I have been using since 2014, other platforms have been improved in the past years over Facebook as, Twitter, Snapchat and etc. 
Thank you",2,"As a long-time Facebook user, I want reliable video playback with proper sound so I can enjoy content without interruptions.  I also want reassurance that my personal information is being handled securely and ethically, as concerns about data privacy are making me consider alternative platforms. 
"
I am a car salesman and I am constant removed from marketplace and under review. They always give me back my privileges but it takes forever limits my ability to market and make a living. They say I went against community standards when none of my market place post do. I am a outspoken conservative on my personal private page and I believe that is why my marketplace account is constantly under scrutiny.,2,"As a car salesman, I need my marketplace account to be consistently accessible so I can effectively market vehicles and earn a living.  Currently, I am repeatedly removed from the marketplace and placed under review without clear justification. This process is time-consuming and negatively impacts my ability to conduct business. I believe these actions are unfairly targeting me due to my conservative political views expressed on my personal social media accounts. 
"
Facebook was designed to manipulate its users by feeding them biased content in an endless feed. They sell your information to anyone who will pay them for it. You are being watched. Delete the App and look into decentralized social platforms like Mastodon.,1,"As a user concerned about privacy and data manipulation, I want Facebook to stop feeding me biased content and selling my personal information. I need control over what I see and who has access to my data.  I am looking for alternative, decentralized social platforms like Mastodon that prioritize user privacy and autonomy. 
"
"Constant updates that mess things up. More and more invasive into privacy and the censorship is ridiculous. If Facebook doesnt like your post even if its respectful and truthful they will just delete it or suspend accounts, theyll delete huge groups with thousands of members if they dont like what the topics of conversations are. Shameful!",2,"As a user concerned about freedom of expression and privacy, I want Facebook to stop making constant updates that negatively impact platform functionality and user experience.  I also want Facebook to respect users' privacy and refrain from censoring truthful and respectful content, even if it touches on controversial topics. Arbitrary deletion of posts or suspension of accounts based on subjective judgment is unacceptable. 
"
"I have two accounts, one for business and another for personal. Both have been suspended for absolutely no reason! It even says on the support page no violations! But my reports for FB fall on deaf ears! Horrible!",1,"As a user with separate business and personal accounts, I want to be able to easily resolve account suspensions without facing unresponsive customer service, so that I can continue using the platform for both professional and personal purposes. 

The current system unfairly suspends accounts without clear justification, leaving users frustrated and unable to access their data or connections.  
"
What I dont understand is how they work and operate. They want to change people from being who they are. They bloc yu for nothing and then there are people naked and selling sex but yet I cant express my feelings and self. They allowing too many people to hac into people pages. Their privacy sucs. They rules only apply to some people. Its just crazy,2,"As a user, I want to understand the platform's rules and moderation policies so I can confidently express myself without fear of arbitrary account suspension. I also need stronger security measures to prevent unauthorized access to user accounts, ensuring that all users have equal protection and privacy regardless of their content or activity.  
"
Facebook is complete and utter communist propaganda. They will allow popular  stories that  make the communist party look wonderful but censor the negative issues about China like they use  slaves to make  goods for first world  countries. I wish I never even supplied an ounce of personal data on this sight. I'm sure the communist Chinese are taking notes and names getting ready for the coming great reset.,2,"As a user concerned about freedom of information, I want Facebook to stop censoring negative content about China, such as reports of forced labor practices, so that I can access unbiased news and information.  I feel my personal data is being misused and I am worried about potential privacy violations by the Chinese government. 


"
My account was hacked and there is legitimately no way of contacting Facebook for help. No phone number or email address at all. All my memories and photos are lost forever. Use this as a social network site if you dont value security or memories,2,"As a user, I want to be able to contact Facebook support through a phone number or email address when my account is compromised so that I can recover my account and precious memories stored in the form of photos and posts. 

Currently, the lack of accessible customer service makes it impossible to regain access to my account after a hacking incident, resulting in permanent data loss.  
"
"I dont use FB much any more, although I used to be a daily user. Lately when logging in FB wont accept my login info. Ive had to change the password so many times its not with the trouble. Also, started a business link and everything that could go wrong did. FB isnt worth the effort and time to jump though all those good. Especially knowing how they gather personal data for their own use, shadow ban conservative posts by play police. Im simply done with Facebook. Went from good to rotten due to their corrupt practices.",2,"As a former daily user, I want to be able to reliably log in to Facebook so that I can access my account and business page. 

Currently, frequent password resets and unreliable login functionality make it too frustrating to use the platform. Additionally, concerns about data privacy and content moderation policies contribute to my decision to stop using Facebook. 
"
Just like some other street catcaller Facebook is a place for such illegal activity where protection and privacy is a big question. Facebook proved its creation reason everytime after all it was made by a desperate insecure criminal guymark to invade and spoil others reputation and privacy .,2,"As a concerned user, I want Facebook to implement stronger measures to prevent harassment and protect user privacy because the platform is currently being used for harmful activities like street catcalling and spreading misinformation, which negatively impact my sense of safety and well-being. 
"
"I used FBk for about 1 year. I was blocked by Marco the fascist for about 5 months. 
So I left. Closed my FBK account. 
Rq. I have proves that I used the same words that other used against me in their posts. I keep screen shots of those conversations.",2,"As a user who values fair and consistent moderation, I want Facebook to implement transparent policies regarding content violations and appeals processes. This is because I was unfairly blocked for using language that others were allowed to use without consequence, despite having evidence (screenshots) to support my claim. 


"
"Facebook spies on everything I do on my phone. I I go to safari and look something up Facebook starts slamming me with adds that relate to it. 
Enough already! Sometimes I am just looking things up to learn.",2,"As a user concerned about privacy, I want Facebook to stop using my browsing history from other apps like Safari to target ads. This constant tracking makes me feel uncomfortable and prevents me from using the internet freely for learning and research.  I expect my online activity outside of Facebook to remain private. 
"
"this app and website has begun as a dating website by a loser in college and now this loser is collecting and selling peoples private information and data, besides, trying to be a propaganda machine biased against many victims and innocent people, which expose the real mentality and ethics of the loser who only wanted someone to notice him by stealing another fraternity idea",2,"As a user concerned about privacy and ethical conduct, I want this platform to stop collecting and selling personal data because it violates my trust and feels exploitative. 

Additionally, I want the platform to remove biased content that targets individuals unfairly, as it creates a hostile and unsafe environment. 
"
Facebook is a terrible companyplatform. They care not about anything about money. The more security and privacy you have the less they make. Which is why I deleted my account two years ago and never looked back,1,"As a user concerned about data privacy, I want to be able to control my personal information and how it's used by social media platforms.  I need assurance that platform monetization strategies won't compromise the security and privacy of my data. Because I value my online privacy, I chose to delete my Facebook account due to concerns about their data practices. 
"
NOTHING BUT SPAM ADS!!!! THERE IS AN AD EVERYBTHIRD POST!!! ITS RIDICULOUS AT THIS POINT!!! REFUSES TO HIDE MARKETPLACE ADS!!!!!!! GROUPS NEVER WORKS!!!!! THESE DEVELOPERS HAVE DESTROYED THIS APP!!!!!! FACEBOOK IS MAKING IT OBVIOUS THEY NO LONGER CARE!!!!,2,"As a user, I am frustrated by the excessive amount of ads on the platform. 

The frequency of ads disrupts my experience and makes it difficult to engage with content. I am unable to hide marketplace ads, and group functionality is unreliable. This abundance of ads and lack of essential features lead me to believe the developers are no longer prioritizing user needs.  
"
For a little more than a week now I am not getting notifications for likes or replies to my comments. I have Facebook so that I can have conversations with people and no notifications means I cant have conversations unless I go back to my comment or post to see them. I keep reporting the problem with 0 response,2,"As a user who enjoys engaging in conversations on Facebook, I want to receive notifications for likes and replies to my comments so that I can promptly respond and participate in discussions without having to manually check each post and comment.  Currently, I am not receiving these notifications, hindering my ability to have meaningful interactions. 


"
"Facebook is no longer what is used to be, they censor everything if it doesnt follow their agendas and they make money off of your Data information, they no longer have any context to what privacy means anymore, use it a your own risk!",2,"As a user concerned about censorship and data privacy, I want Facebook to stop suppressing content that doesn't align with its agenda and respect my right to privacy.  I need transparent control over my data and assurance that it won't be used for profit without my explicit consent. Currently, Facebook feels untrustworthy and prioritizes profits over user well-being. 
"
"Just because I watch one video, doesnt mean I want to keep watching the same content creator or close to the same videos. People like a variety. I hate this feature of you tracking everything I watch online. I watched 2 videos of a creator and the next day my feed was full of nothing but their videos. This is what makes people unfollow some creators.",2,"As a user, I want control over the content I see on my feed, not just recommendations based on a few views.

I need the ability to diversify my feed and discover new creators instead of being bombarded with content from a single source. This will prevent me from feeling overwhelmed and encourage me to explore different perspectives and content genres. 
"
It is SO infuriating FB refuses access to all Created Friends Lists in app!! Ridiculous!! Not all of us own computers so we can actually use fb properly!! Mobile fb website is now useless with new update!! No access to any settings or left side bar on mobile site!! We want classic full desktop site access in mobile Safari!!,2,"As a Facebook user who primarily accesses the platform through mobile devices, I need the ability to view and manage my created Friends Lists within the mobile app. Currently, this functionality is unavailable, making it difficult to organize and connect with specific groups of friends. Accessing the full desktop site on mobile browsers would allow me to utilize essential features like settings and the left sidebar, which are currently missing from the mobile website. 
"
They deserve less than one star rating. They have gotten to big for their own good. They want to control what we post and see. What we buy by suggesting items they have tracked across apps. Good for Apple by not removing the low star ratings. And even better that Apple gives us the choice of not wanting apps to track us. Something that Fakebook heavily uses to make money at the cost of privacy of users.,2,"As a user concerned about privacy and control, I want the ability to post freely without platform censorship and avoid targeted suggestions based on cross-app tracking. This is because I value my autonomy and believe platforms should not dictate my online experience or monetize my data without consent. 
"
So the Facebook app is now hijacking AirPlay connections from other apps to play its own media and completely ignoring the Play in iPhone setting. This is a serious privacy and security bug that needs to be addressed as soon as possible.,2,"As a user concerned about privacy and security, I want Facebook to stop hijacking AirPlay connections from other apps. When I select ""Play"" on my iPhone, I expect that media to play through the chosen device, not be overridden by Facebook's own media playback. This unexpected behavior is invasive and raises concerns about unauthorized access to my devices. 
"
"its getting annoying, it keeps saying there was a error fetching the data everytime i click on the app, it wont let me message anybody and i have deleted and re downloaded the app multiple times, ive tried to update it but its already up to date.
its getting on my nerves.",2,"As a user, I am frustrated because I cannot send messages within the app. Every time I try, I receive an ""error fetching data"" message.  I have attempted to resolve this issue by deleting and reinstalling the app and ensuring it is up-to-date, but the problem persists. This prevents me from communicating with others on the platform. 
"
This app is horrible. There is no freedom of speech with them they constantly block your posts if it doesnt line up with their thoughts or beliefs. Constant monitoring of what you say or do. The whole thing should be deemed a violation of privacy and they should be shut down permanently!!!,2,"As a user, I want to be able to express my opinions freely on the platform without fear of censorship.  I expect the app to respect my right to free speech and not block my posts based on subjective judgments about my thoughts or beliefs. Constant monitoring of user activity feels invasive and violates my privacy. 


"
"If I could give Facebook less than 1 star, I would. 
Zero customer service. I worked on my business page for 5 years and was hacked on my personal account and lost complete access to my business page. I had to create a new business page, and facebook wont even let me create a new one! It just keep saying query error. Absolutely disgusting that a company is allowed to have absolutely zero customer service, no live support chat, no phone number, no one to respond to emails, nothing. Honestly I cant wait for a better platform to come out and put facebook in the ground. Or someone who knows what theyre doing to take over facebook and make necessary changes.",2,"As a small business owner, I need reliable customer support from Facebook when encountering issues like account hacking. Currently, Facebook's lack of live chat, phone support, or email responsiveness prevents me from regaining access to my business page after being hacked, forcing me to create a new one and facing ""query errors"" in the process. This experience makes me desire a more supportive platform for managing my online business presence. 


"
"Why are other people allowed to share MY postphoto but I cant see it because of THEIR privacy settings? How does that make any sense when its my content to begin with? How do I know Im not being bashed or made fun of?! If someone shares my stuff, I should be able to see it. Period. Also, if you want people to use Reels more professionally make it so we can choose our own cover photo for the reel cause the ones you all choose are awful. And almost all of my reels are muted with copyright claims. I chose songs from the available library you all have for your users using the Audio function. Why is this happening?! Update this, please! Can we be more uptodate like TikTok and Instagram? I mean, dont yall own Instagram? Come on now. The reels for Facebook is such an outdated editing feature. Oh, and thank you! I do love Facebook.",2,"As a user who shares content on Facebook, I want to be able to see my posts when they are shared by others, even if the sharer has privacy settings, so that I can monitor how my content is being used and protect myself from potential harassment. Additionally, I want the ability to choose custom cover photos for my Reels and have copyright claims addressed for music selected from Facebook's own audio library, so that I can create more professional and engaging content. 
"
"So many glitches and the advertising is completely out of control. They are already stealing all of our personal information in exchange for using their app, and now they are harassing us with ads every 1 to 2 posts. Ridiculous.",2,"As a user, I want the app to be more stable with fewer glitches so that I can have a smooth experience.  I also want to see significantly reduced advertising frequency as the current level feels intrusive and excessive. My privacy is important, and I shouldn't be bombarded with ads every few posts. 
"
"My account was cloned even after setting up two party authentication and changing password to an impossible to guess series of letters, numbers, and symbols. Settings for privacy and notifications dont work, so I shouldnt be surprised. A myriad of problems with this app, plus the fact its owned by an evil communist.",2,"As a concerned user, I want my account to be secure even with two-factor authentication enabled, so I can trust the platform with my personal information and feel safe from unauthorized access.  

Additionally, I expect privacy and notification settings to function correctly, allowing me to control my online experience. 


"
"After the election results I left Facebook app. permanently. They sold our information, spied on our private messages, censored conservative voices, interfered in our elections. Im sick that after many years of supporting them they betrayed us conservatives. I cant support this app anymore. Im out.",2,"As a conservative user who values privacy and free speech,

I want to be able to connect with others and share my political views without fear of censorship or data misuse. 

Facebook's actions have eroded my trust, leading me to seek alternative platforms that prioritize user autonomy and ethical practices. 
"
"My account has been hacked and my identity has been compromised. I have tried to contact Facebook as for help and they continue to empower the HACKER!!

The hacker has stolen my identity and changed emails and phone numbers to steal money from family  friends!!!

Facebook has NOT helped and continues to provide access to the Hacker ",1,"As a concerned user, I need a reliable way to regain control of my hacked Facebook account because the current support system is not helping me recover my stolen identity or stop the hacker from further financial exploitation of my contacts.  I need Facebook to prioritize user security and provide effective assistance in recovering compromised accounts. 
"
