app_review,app,type,user_story
The app gets crashed and also not opening frequently as i am trying to open it.,Huawei Health,problem_report,"As a user, I want to the app gets crashed and also not opening frequently as i am trying to open it., so that I can have a better experience."
Keeps crushing if you install the latest update version. Otherwise the previous version works great.,Huawei Health,problem_report,"As a user, I want to keeps crushing if you install the latest update version. otherwise the previous version works great., so that I can have a better experience."
Nice app But disconnect alot of time Why don't reconnect automatic? I need more exercise mode like samsung app,Huawei Health,problem_report,"As a user, I want to nice app but disconnect alot of time why don't reconnect automatic? i need more exercise mode like samsung app, so that I can have a better experience."
Watcfaces for honor band 5 don't install most of the time!,Huawei Health,problem_report,"As a user, I want to watcfaces for honor band 5 don't install most of the time!, so that I can have a better experience."
"The app usually works well enough, but at the moment I cannot access the watch faces page.",Huawei Health,problem_report,"As a user, I want to the app usually works well enough, but at the moment i cannot access the watch faces page., so that I can have a better experience."
"There are some serious issues with either the app or the huawei band 3 pro. For example, if you forget to sync your steps before the following day, they will be lost. This is unacceptable in my opinion.",Huawei Health,problem_report,"As a user, I want to there are some serious issues with either the app or the huawei band 3 pro. for example, if you forget to sync your steps before the following day, they will be lost. this is unacceptable in my opinion., so that I can have a better experience."
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,Huawei Health,problem_report,"As a user, I want to y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile.., so that I can have a better experience."
It now requires an upgrade to Huawei Mobile which is not available in my country of Japan. So my Huawei Watch cannot be used with my Huawei phone. Joke of a company,Huawei Health,problem_report,"As a user, I want to it now requires an upgrade to huawei mobile which is not available in my country of japan. so my huawei watch cannot be used with my huawei phone. joke of a company, so that I can have a better experience."
Waste app not able to view my steps properly in this app.. My honor band become waste because of this,Huawei Health,problem_report,"As a user, I want to waste app not able to view my steps properly in this app.. my honor band become waste because of this, so that I can have a better experience."
Newest update make my phone disconected to the watch. I tried so many times to reconnect but always failed. Please fix it,Huawei Health,problem_report,"As a user, I want to newest update make my phone disconected to the watch. i tried so many times to reconnect but always failed. please fix it, so that I can have a better experience."
Always bluetooth is disconnecting continuously and if I set it connected within 20mnts the same is repeating please fix this and give me a solution,Huawei Health,problem_report,"As a user, I want to always bluetooth is disconnecting continuously and if i set it connected within 20mnts the same is repeating please fix this and give me a solution, so that I can have a better experience."
I've sent mail about my problem this app is not working in my device says update reasons please fix it soon..,Huawei Health,problem_report,"As a user, I want to i've sent mail about my problem this app is not working in my device says update reasons please fix it soon.., so that I can have a better experience."
It was working well so far but from last few days it has started crashing when I try to sync sleep data.,Huawei Health,problem_report,"As a user, I want to it was working well so far but from last few days it has started crashing when i try to sync sleep data., so that I can have a better experience."
"Using this app with the honor band 5. Excellent sleep tracking with a lot of information. Step count is a bit off though. Noticed that beating heart launch animation, Kudos to the person who came up with that idea.",Huawei Health,problem_report,"As a user, I want to using this app with the honor band 5. excellent sleep tracking with a lot of information. step count is a bit off though. noticed that beating heart launch animation, kudos to the person who came up with that idea., so that I can have a better experience."
heart rate function doesn't work in the app and it doesn't synchronised with the App,Huawei Health,problem_report,"As a user, I want to heart rate function doesn't work in the app and it doesn't synchronised with the app, so that I can have a better experience."
Trouble with new updation of device.. I'm using Huawei GT2e.. when I start my cycling i set workout outdoor cycling in watch.. but its doesn't showing the distance..,Huawei Health,problem_report,"As a user, I want to trouble with new updation of device.. i'm using huawei gt2e.. when i start my cycling i set workout outdoor cycling in watch.. but its doesn't showing the distance.., so that I can have a better experience."
"Cannot find Honor magic watch 2 in device list, and update device list throws error 'Check your connection'.",Huawei Health,problem_report,"As a user, I want to cannot find honor magic watch 2 in device list, and update device list throws error 'check your connection'., so that I can have a better experience."
THIS APP DOES NOT MAKE IT SMOOTH PAIRING. I HAVE ALREADY BEGGED MANY TIMES SO PAIRING WITH MY WATCH IS POSSIBLE. I HATE TO WRITE REVIEWS LIKE THIS..,Huawei Health,problem_report,"As a user, I want to this app does not make it smooth pairing. i have already begged many times so pairing with my watch is possible. i hate to write reviews like this.., so that I can have a better experience."
"Problems with sync with device , also selective record of workout data to app.",Huawei Health,problem_report,"As a user, I want to problems with sync with device , also selective record of workout data to app., so that I can have a better experience."
The app want many updates and the AI plan is not working and keep telling loading error touch to retry,Huawei Health,problem_report,"As a user, I want to the app want many updates and the ai plan is not working and keep telling loading error touch to retry, so that I can have a better experience."
I am unable to use notifications features from last update although I have followed all instructions and troubleshooting suggested by app. Bad experience,Huawei Health,problem_report,"As a user, I want to i am unable to use notifications features from last update although i have followed all instructions and troubleshooting suggested by app. bad experience, so that I can have a better experience."
App stopped working after an update on 16th April. Now it's asking me to upgrade my huawei mobile services. I'm using an OP6 which is an android phone.,Huawei Health,problem_report,"As a user, I want to app stopped working after an update on 16th april. now it's asking me to upgrade my huawei mobile services. i'm using an op6 which is an android phone., so that I can have a better experience."
I am facing issue related to step count from the past week. The step count on my app doesn't reset to 0 every 24 hours. Hope it is resolved.,Huawei Health,problem_report,"As a user, I want to i am facing issue related to step count from the past week. the step count on my app doesn't reset to 0 every 24 hours. hope it is resolved., so that I can have a better experience."
More than half the app in Chinese even though I selected English unistalled and reinstalled and still the same. Not helpful at all.,Huawei Health,problem_report,"As a user, I want to more than half the app in chinese even though i selected english unistalled and reinstalled and still the same. not helpful at all., so that I can have a better experience."
"""Sleep"" isn't working. How can I fox fix it, please help. Huawei P9 EVA-L09",Huawei Health,problem_report,"As a user, I want to ""sleep"" isn't working. how can i fox fix it, please help. huawei p9 eva-l09, so that I can have a better experience."
"After updating to the app, I can't disable the Continuous Heart Rate Monitor feature of my Honor Watch. It enable itself every time I tried to disable it. ** With the latest update, the problem now is solved. Thanks Huawei",Huawei Health,problem_report,"As a user, I want to after updating to the app, i can't disable the continuous heart rate monitor feature of my honor watch. it enable itself every time i tried to disable it. ** with the latest update, the problem now is solved. thanks huawei, so that I can have a better experience."
"A lot of problema with data synchronisation between band (honor 5) and phone ,(huawei nova). - sleep, ocigene, ...",Huawei Health,problem_report,"As a user, I want to a lot of problema with data synchronisation between band (honor 5) and phone ,(huawei nova). - sleep, ocigene, ..., so that I can have a better experience."
"Device is not capturing staircase climbing, it's being 20 days already wearing the band but it never registered any count for staircase.",Huawei Health,problem_report,"As a user, I want to device is not capturing staircase climbing, it's being 20 days already wearing the band but it never registered any count for staircase., so that I can have a better experience."
Problems with being unable to upload sleep data to phone. BPM can be erratic with readings that are much higher than the actual rate.,Huawei Health,problem_report,"As a user, I want to problems with being unable to upload sleep data to phone. bpm can be erratic with readings that are much higher than the actual rate., so that I can have a better experience."
Just hate Huawei just using it only one year it's mother board got damaged,Huawei Health,problem_report,"As a user, I want to just hate huawei just using it only one year it's mother board got damaged, so that I can have a better experience."
"Total wastage of money,bought a Huawei watch and my phone is pixel.Always showing not compatible messgaes Then why you are launching new products each year",Huawei Health,problem_report,"As a user, I want to total wastage of money,bought a huawei watch and my phone is pixel.always showing not compatible messgaes then why you are launching new products each year, so that I can have a better experience."
Seems like having sync issue after the 2 Jan upgrade. My sleep data not able to sync to phone from my Huawei Band3-34F,Huawei Health,problem_report,"As a user, I want to seems like having sync issue after the 2 jan upgrade. my sleep data not able to sync to phone from my huawei band3-34f, so that I can have a better experience."
"Bluetooth connection very poor with smart band,it disconnected many times a day and reconnected by opening the app only.",Huawei Health,problem_report,"As a user, I want to bluetooth connection very poor with smart band,it disconnected many times a day and reconnected by opening the app only., so that I can have a better experience."
Currently won't load my profile or connect with wearable devices since last update. App also keeps crashing. Please fix,Huawei Health,problem_report,"As a user, I want to currently won't load my profile or connect with wearable devices since last update. app also keeps crashing. please fix, so that I can have a better experience."
Why doesn't this app show band 7 when scanning for devices?,Huawei Health,problem_report,"As a user, I want to why doesn't this app show band 7 when scanning for devices?, so that I can have a better experience."
I can not link my honor band 3 to the health app so I can't track my progress at all. Not happy.,Huawei Health,problem_report,"As a user, I want to i can not link my honor band 3 to the health app so i can't track my progress at all. not happy., so that I can have a better experience."
After Last update my huawei honor is not connecting to my phone any more,Huawei Health,problem_report,"As a user, I want to after last update my huawei honor is not connecting to my phone any more, so that I can have a better experience."
"App work well,then needed updating , you can not open the app at all after.",Huawei Health,problem_report,"As a user, I want to app work well,then needed updating , you can not open the app at all after., so that I can have a better experience."
Step count calibration is like wild illusion....... it even count every moment including dreams🤮 reliability of other features are questionable toooo....,Huawei Health,problem_report,"As a user, I want to step count calibration is like wild illusion....... it even count every moment including dreams🤮 reliability of other features are questionable toooo...., so that I can have a better experience."
I just got a watch now n downloaded the application n its not working. Really i am very disappointed that i spend money in trash.,Huawei Health,problem_report,"As a user, I want to i just got a watch now n downloaded the application n its not working. really i am very disappointed that i spend money in trash., so that I can have a better experience."
Battery drainer!! Saves your data to Chinese servers i can not take risk if there is minus star i would have given it -100000,Huawei Health,problem_report,"As a user, I want to battery drainer!! saves your data to chinese servers i can not take risk if there is minus star i would have given it -100000, so that I can have a better experience."
Changing whach face is so hard. I hate this app. So difficult to work with. I lost my money to buy an honor band,Huawei Health,problem_report,"As a user, I want to changing whach face is so hard. i hate this app. so difficult to work with. i lost my money to buy an honor band, so that I can have a better experience."
Worst fitness app .I have honor band 4 and recommend everyone to buy it only if you have a Huawei phone.The bluetooth connectivity is pathetic and it turns off as soon as RAM is cleared.The interface of app is built for Huawei phones,Huawei Health,problem_report,"As a user, I want to worst fitness app .i have honor band 4 and recommend everyone to buy it only if you have a huawei phone.the bluetooth connectivity is pathetic and it turns off as soon as ram is cleared.the interface of app is built for huawei phones, so that I can have a better experience."
I am trying to sync my new Huawei Band 4 Pro to this app but keep receiving the message that the device is not supported... I've tried uninstalling the health app then reinstalling it to no avail... Any help will be much appreciated,Huawei Health,problem_report,"As a user, I want to i am trying to sync my new huawei band 4 pro to this app but keep receiving the message that the device is not supported... i've tried uninstalling the health app then reinstalling it to no avail... any help will be much appreciated, so that I can have a better experience."
Rubbish wants HMS core 4.0.0 or higher but impossible to get it.,Huawei Health,problem_report,"As a user, I want to rubbish wants hms core 4.0.0 or higher but impossible to get it., so that I can have a better experience."
I am not able to pair my device with honor band 4,Huawei Health,problem_report,"As a user, I want to i am not able to pair my device with honor band 4, so that I can have a better experience."
Useless completely useless I buy new huawei watch but most of features are not supporting IT'S really bad experience to buy this watch and to have huawei items.,Huawei Health,problem_report,"As a user, I want to useless completely useless i buy new huawei watch but most of features are not supporting it's really bad experience to buy this watch and to have huawei items., so that I can have a better experience."
I still can't update from version 1.0.5.38 since I bought this CE7 Honor smartwatch July 2019. Hence I'm encountering all lags.,Huawei Health,problem_report,"As a user, I want to i still can't update from version 1.0.5.38 since i bought this ce7 honor smartwatch july 2019. hence i'm encountering all lags., so that I can have a better experience."
Can't link my watchfit as it doesnt appear in device list even after updates. Worse thing is asking for random permissions -camera location call before letting a person use the fitness band. Why is it even necessary to link the fitness band with the phone to start with? Deeply disappointed,Huawei Health,problem_report,"As a user, I want to can't link my watchfit as it doesnt appear in device list even after updates. worse thing is asking for random permissions -camera location call before letting a person use the fitness band. why is it even necessary to link the fitness band with the phone to start with? deeply disappointed, so that I can have a better experience."
In honor band 3 weather is not accurate every time,Huawei Health,problem_report,"As a user, I want to in honor band 3 weather is not accurate every time, so that I can have a better experience."
Can not connect with my honor band 4..app is not opening..,Huawei Health,problem_report,"As a user, I want to can not connect with my honor band 4..app is not opening.., so that I can have a better experience."
"Please huawei, fix the issue of steps counting from both the phone and the watch which is giving a composite reading. It is totally an acceptable. Give us the option to the source of steps counting.",Huawei Health,problem_report,"As a user, I want to please huawei, fix the issue of steps counting from both the phone and the watch which is giving a composite reading. it is totally an acceptable. give us the option to the source of steps counting., so that I can have a better experience."
"The latest update is a disaster. Now my band becomes disconnected more easily ever before and it's unable to connect automatically when my phone is near to it. I have to open the app, unpair the smartband and pair it again everytime it's disconnected. My smartband is useless right now.",Huawei Health,problem_report,"As a user, I want to the latest update is a disaster. now my band becomes disconnected more easily ever before and it's unable to connect automatically when my phone is near to it. i have to open the app, unpair the smartband and pair it again everytime it's disconnected. my smartband is useless right now., so that I can have a better experience."
"I connected to my huawei gt2 pro but I do not find install apps and I could not answer call from my phone by there watch because the phone rings only one time, I see the call on the watch for one second and then it disappears.",Huawei Health,problem_report,"As a user, I want to i connected to my huawei gt2 pro but i do not find install apps and i could not answer call from my phone by there watch because the phone rings only one time, i see the call on the watch for one second and then it disappears., so that I can have a better experience."
Last update mess up the step counter. Now step counter increases even when I a sitting down.,Huawei Health,problem_report,"As a user, I want to last update mess up the step counter. now step counter increases even when i a sitting down., so that I can have a better experience."
"Since installing the new update all my info has disappeared,and I am unable to login to the app. It doesnt recognize my email adress or phone number. Thanks",Huawei Health,problem_report,"As a user, I want to since installing the new update all my info has disappeared,and i am unable to login to the app. it doesnt recognize my email adress or phone number. thanks, so that I can have a better experience."
"I have updated my watch gt to 1.0.12.26 and now I dont receive all the notifications from the android/iOS phone, and it won't vibrate anymore when receiving a notification.Please check the firmware and release the solution.",Huawei Health,problem_report,"As a user, I want to i have updated my watch gt to 1.0.12.26 and now i dont receive all the notifications from the android/ios phone, and it won't vibrate anymore when receiving a notification.please check the firmware and release the solution., so that I can have a better experience."
Since updating watch gt-2 is not syncing with the app. Very annoying,Huawei Health,problem_report,"As a user, I want to since updating watch gt-2 is not syncing with the app. very annoying, so that I can have a better experience."
"The recent update has lot of issues. The warmup, fat burning, aerobic and anaerobic datas in minutes split up are incorrect compared to band.",Huawei Health,problem_report,"As a user, I want to the recent update has lot of issues. the warmup, fat burning, aerobic and anaerobic datas in minutes split up are incorrect compared to band., so that I can have a better experience."
"Unable to attach my Huawai watch with Samsung mobile, please help.",Huawei Health,problem_report,"As a user, I want to unable to attach my huawai watch with samsung mobile, please help., so that I can have a better experience."
Version 40.0 is not letting me use the app. Although its compatible with my phone,Huawei Health,problem_report,"As a user, I want to version 40.0 is not letting me use the app. although its compatible with my phone, so that I can have a better experience."
Huawei band 6 is not show and not connecting with mob redmi 10,Huawei Health,problem_report,"As a user, I want to huawei band 6 is not show and not connecting with mob redmi 10, so that I can have a better experience."
"first install works well, connected to band 4 sport. but it will switch automatically to beta, and it doesn't work with band 4. fix it! And, why does it need Huawei Service to work? unbelievable.",Huawei Health,problem_report,"As a user, I want to first install works well, connected to band 4 sport. but it will switch automatically to beta, and it doesn't work with band 4. fix it! and, why does it need huawei service to work? unbelievable., so that I can have a better experience."
"I was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having Huawei services aap even after downloading it , it still doesn't work, Will there be a solution as without which how can we use the watch .",Huawei Health,problem_report,"As a user, I want to i was using my huawei watch which waa connected with this app ans suddenly it has stopped and asks for having huawei services aap even after downloading it , it still doesn't work, will there be a solution as without which how can we use the watch ., so that I can have a better experience."
Will not update or pair the watch. Now i know why you are called garbage company,Huawei Health,problem_report,"As a user, I want to will not update or pair the watch. now i know why you are called garbage company, so that I can have a better experience."
Sleep tracker is not very good and the step counter is out but not consistently by the same amount. Love the watch face,Huawei Health,problem_report,"As a user, I want to sleep tracker is not very good and the step counter is out but not consistently by the same amount. love the watch face, so that I can have a better experience."
"This new update sucks,i am not able to change my notification priorities. The SpO2 doesn't records data properly",Huawei Health,problem_report,"As a user, I want to this new update sucks,i am not able to change my notification priorities. the spo2 doesn't records data properly, so that I can have a better experience."
Webpage not available on xiomi redme note 7 pro.. can't connect my watch,Huawei Health,problem_report,"As a user, I want to webpage not available on xiomi redme note 7 pro.. can't connect my watch, so that I can have a better experience."
Sleep monitor isn't synchronizing with it anymore . Take steps ASAP,Huawei Health,problem_report,"As a user, I want to sleep monitor isn't synchronizing with it anymore . take steps asap, so that I can have a better experience."
The app does not sync with Huawei Band 3e. The app and the band are showing different data. Unpairing and repairing didnt work. I have updated the app. No luck! Hope this gets fixed. And soon...,Huawei Health,problem_report,"As a user, I want to the app does not sync with huawei band 3e. the app and the band are showing different data. unpairing and repairing didnt work. i have updated the app. no luck! hope this gets fixed. and soon..., so that I can have a better experience."
"I'm unable to get my data back...app is not showing any log in tab.....2 years data lost ,...how could be u so unresponsive",Huawei Health,problem_report,"As a user, I want to i'm unable to get my data back...app is not showing any log in tab.....2 years data lost ,...how could be u so unresponsive, so that I can have a better experience."
"Last update 15 July 2020, sort it out. This is so frustrating, constantly disconnecting.",Huawei Health,problem_report,"As a user, I want to last update 15 july 2020, sort it out. this is so frustrating, constantly disconnecting., so that I can have a better experience."
Flawed app- max heart rate defaults to 190 all the time and mine is 154. No use to me.,Huawei Health,problem_report,"As a user, I want to flawed app- max heart rate defaults to 190 all the time and mine is 154. no use to me., so that I can have a better experience."
I am having problems syncing my training sessions with Discovery app for Vitality points???,Huawei Health,problem_report,"As a user, I want to i am having problems syncing my training sessions with discovery app for vitality points???, so that I can have a better experience."
Why is the Smart scale no longer synchronizing offline data?,Huawei Health,problem_report,"As a user, I want to why is the smart scale no longer synchronizing offline data?, so that I can have a better experience."
I'm having problems with receiving notifications after last update as I have to reinstall the application to make it useful and then it is no longer receiving notifications again it's a daily habit now The watch is useless without the notifications,Huawei Health,problem_report,"As a user, I want to i'm having problems with receiving notifications after last update as i have to reinstall the application to make it useful and then it is no longer receiving notifications again it's a daily habit now the watch is useless without the notifications, so that I can have a better experience."
After last update I can no longer change my face design..,Huawei Health,problem_report,"As a user, I want to after last update i can no longer change my face design.., so that I can have a better experience."
Installed the health app on to my new phone and is not show the option of my smart watch device and won't even update the list of device.,Huawei Health,problem_report,"As a user, I want to installed the health app on to my new phone and is not show the option of my smart watch device and won't even update the list of device., so that I can have a better experience."
Works fine. Only thing is it records my time WORKING at my desk as a nap!!!!!! I am not napping.... You should be able to edit/delete these if wanted.,Huawei Health,problem_report,"As a user, I want to works fine. only thing is it records my time working at my desk as a nap!!!!!! i am not napping.... you should be able to edit/delete these if wanted., so that I can have a better experience."
"latest update has broken the app, it wont sync steps from my Huawei Band 3 Pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out.",Huawei Health,problem_report,"As a user, I want to latest update has broken the app, it wont sync steps from my huawei band 3 pro, it is rubbish at the moment. it doesn't show data correctly on the home screen either. its a mess!! sort it out., so that I can have a better experience."
Terrible..... It refuses to pair my new phone to the gt2 pro. Keeps saying device not supported.....,Huawei Health,problem_report,"As a user, I want to terrible..... it refuses to pair my new phone to the gt2 pro. keeps saying device not supported....., so that I can have a better experience."
From the last firmware update the spo2 meter stopped working on the honor band 5,Huawei Health,problem_report,"As a user, I want to from the last firmware update the spo2 meter stopped working on the honor band 5, so that I can have a better experience."
So Bad app I can't receive notification well and can't download apps on my watch and the app closes in the background so useless app,Huawei Health,problem_report,"As a user, I want to so bad app i can't receive notification well and can't download apps on my watch and the app closes in the background so useless app, so that I can have a better experience."
Recent update has high battery drain due to always on location (weather services).,Huawei Health,problem_report,"As a user, I want to recent update has high battery drain due to always on location (weather services)., so that I can have a better experience."
"It was ok, but now constantly losing net conections, its req. to reinstall app every day. Really bad app, becouse of this I regret that I didnt bought samsung watch",Huawei Health,problem_report,"As a user, I want to it was ok, but now constantly losing net conections, its req. to reinstall app every day. really bad app, becouse of this i regret that i didnt bought samsung watch, so that I can have a better experience."
"After updating my mobile into Android 10, all notification stopped, only I get notification on calls, I follow all suggestion but not working at all on Huawei watch gt2e",Huawei Health,problem_report,"As a user, I want to after updating my mobile into android 10, all notification stopped, only i get notification on calls, i follow all suggestion but not working at all on huawei watch gt2e, so that I can have a better experience."
"Kindly check after the latest updates app forcing to install Hauwai appgallery, and even after the latest install its happening to show same error, kindly fix it",Huawei Health,problem_report,"As a user, I want to kindly check after the latest updates app forcing to install hauwai appgallery, and even after the latest install its happening to show same error, kindly fix it, so that I can have a better experience."
App was great for a long time. But not keeps logging me out and freezing. Very annoying I have to get an email every time I need to log in which is 5 or 6 times a day,Huawei Health,problem_report,"As a user, I want to app was great for a long time. but not keeps logging me out and freezing. very annoying i have to get an email every time i need to log in which is 5 or 6 times a day, so that I can have a better experience."
This app is not working in my phone and when I first download the app it's automatically back it's happening again and again so I uninstall the app then it's not opening again😭😭 I hate this app too too too too 😡😡😡much,Huawei Health,problem_report,"As a user, I want to this app is not working in my phone and when i first download the app it's automatically back it's happening again and again so i uninstall the app then it's not opening again😭😭 i hate this app too too too too 😡😡😡much, so that I can have a better experience."
App was working okay but no longer have any face watch menu to choose from. Please fix this,Huawei Health,problem_report,"As a user, I want to app was working okay but no longer have any face watch menu to choose from. please fix this, so that I can have a better experience."
"Dreadful. We downloaded veraion 4 and it still didnt work, the app doesnt see it. We have spent money on a product that does not work. Rubbish Huawei.",Huawei Health,problem_report,"As a user, I want to dreadful. we downloaded veraion 4 and it still didnt work, the app doesnt see it. we have spent money on a product that does not work. rubbish huawei., so that I can have a better experience."
"After the last update, the band isn't connecting anymore. Worked flawlessly until this ""bug fixing"" update. Haven't changed or updated anything else. Extremely disappointed.",Huawei Health,problem_report,"As a user, I want to after the last update, the band isn't connecting anymore. worked flawlessly until this ""bug fixing"" update. haven't changed or updated anything else. extremely disappointed., so that I can have a better experience."
"Disappointed, thus not support old huawei watch, i cannot sync my old huawei watch i hope you can do something about it",Huawei Health,problem_report,"As a user, I want to disappointed, thus not support old huawei watch, i cannot sync my old huawei watch i hope you can do something about it, so that I can have a better experience."
"Awful. Today my watch shows 8800 steps. The Health app shows 6500. Combining the data doesn't work. To make matters worse the old app, that just showed the watch, is no longer working. Ugh.",Huawei Health,problem_report,"As a user, I want to awful. today my watch shows 8800 steps. the health app shows 6500. combining the data doesn't work. to make matters worse the old app, that just showed the watch, is no longer working. ugh., so that I can have a better experience."
Good app. work ok part from the auto and manually sync work not and keep fail everytime,Huawei Health,problem_report,"As a user, I want to good app. work ok part from the auto and manually sync work not and keep fail everytime, so that I can have a better experience."
"Unfortunately Watch faces doesn't work in canada ,i dont know why .......!!!",Huawei Health,problem_report,"As a user, I want to unfortunately watch faces doesn't work in canada ,i dont know why .......!!!, so that I can have a better experience."
"Love the app, just having difficulty syncing it with my discovery app.",Huawei Health,problem_report,"As a user, I want to love the app, just having difficulty syncing it with my discovery app., so that I can have a better experience."
Not good ... You can't edit the watch faces or something in the app.,Huawei Health,problem_report,"As a user, I want to not good ... you can't edit the watch faces or something in the app., so that I can have a better experience."
I can't find any watch faces on this app for my Band 6. I would have never bought it if I knew this.,Huawei Health,problem_report,"As a user, I want to i can't find any watch faces on this app for my band 6. i would have never bought it if i knew this., so that I can have a better experience."
"Doesn't work without HMServices 4, but latest version in Google play is 3",Huawei Health,problem_report,"As a user, I want to doesn't work without hmservices 4, but latest version in google play is 3, so that I can have a better experience."
I am using note plus I cannot use this app,Huawei Health,problem_report,"As a user, I want to i am using note plus i cannot use this app, so that I can have a better experience."
Not able to connect and update my watch through this app now. I did not use the app ( watch ) for a month now. And suddenly nothing is working. Error msg requires more recent version of huawei mobile services. I downloaded even that till same error .,Huawei Health,problem_report,"As a user, I want to not able to connect and update my watch through this app now. i did not use the app ( watch ) for a month now. and suddenly nothing is working. error msg requires more recent version of huawei mobile services. i downloaded even that till same error ., so that I can have a better experience."
"Can't update device list , all bands I bought are useless",Huawei Health,problem_report,"As a user, I want to can't update device list , all bands i bought are useless, so that I can have a better experience."
"Hi team, My huawei health is getting opened. Mode - 1+ 6 It saying to download huawei mobile system, when i downloaded it still its not working. Kindly revert back Regards",Huawei Health,problem_report,"As a user, I want to hi team, my huawei health is getting opened. mode - 1+ 6 it saying to download huawei mobile system, when i downloaded it still its not working. kindly revert back regards, so that I can have a better experience."
"This app was working perfectly doing everything I needed and then, from yesterday, it now crashes everytime I open it. I don't want to loose all my data so feel a bit stuck now.",Huawei Health,problem_report,"As a user, I want to this app was working perfectly doing everything i needed and then, from yesterday, it now crashes everytime i open it. i don't want to loose all my data so feel a bit stuck now., so that I can have a better experience."
"Although the bluetooth on my phone is always on, sometimes the watch disconnects for some reason and if I don't notice it on time and end of day passes, I lose the data. I am using Honor Band 5",Huawei Health,problem_report,"As a user, I want to although the bluetooth on my phone is always on, sometimes the watch disconnects for some reason and if i don't notice it on time and end of day passes, i lose the data. i am using honor band 5, so that I can have a better experience."
Every watch face is 60 rupees. And unable to install. No one dxpectd after paying 4k. For the band,Huawei Health,problem_report,"As a user, I want to every watch face is 60 rupees. and unable to install. no one dxpectd after paying 4k. for the band, so that I can have a better experience."
"It is a good app, but even though it knows my birth date, it can't correctly calculate my heart zones, meaning my calories spent is always wrong, without resting it every time.",Huawei Health,problem_report,"As a user, I want to it is a good app, but even though it knows my birth date, it can't correctly calculate my heart zones, meaning my calories spent is always wrong, without resting it every time., so that I can have a better experience."
Not working after update on google play strore.. it's showing that we can get latest version on Huawei AppGallary .,Huawei Health,problem_report,"As a user, I want to not working after update on google play strore.. it's showing that we can get latest version on huawei appgallary ., so that I can have a better experience."
"I am using Itel vision1 mobile. Huawei health app does not install on my phone. After downloading the app from Play store, it is not install, it display "" App is not installed"". How to solve this issue.",Huawei Health,problem_report,"As a user, I want to i am using itel vision1 mobile. huawei health app does not install on my phone. after downloading the app from play store, it is not install, it display "" app is not installed"". how to solve this issue., so that I can have a better experience."
"lost all outdoor workout record after update, only indoor record left. so weird and disappointed.",Huawei Health,problem_report,"As a user, I want to lost all outdoor workout record after update, only indoor record left. so weird and disappointed., so that I can have a better experience."
App is not opening at all and if at all uninstall and reinstall is done the app is not finding the device 😞,Huawei Health,problem_report,"As a user, I want to app is not opening at all and if at all uninstall and reinstall is done the app is not finding the device 😞, so that I can have a better experience."
"suddenly my account is logged out. and then I can't log in now o reinstalled it, but it still loading",Huawei Health,problem_report,"As a user, I want to suddenly my account is logged out. and then i can't log in now o reinstalled it, but it still loading, so that I can have a better experience."
"Weather feed is incorrect 17-Jan-2020, i had restarted the watch also. Climb is not counted I have rcvd Device yesterday 25 Nov 2019, one issue i have found, Device is not capturing climbing rest everything seems to be fine till now",Huawei Health,problem_report,"As a user, I want to weather feed is incorrect 17-jan-2020, i had restarted the watch also. climb is not counted i have rcvd device yesterday 25 nov 2019, one issue i have found, device is not capturing climbing rest everything seems to be fine till now, so that I can have a better experience."
Its asks for login on my Samsung phone and syncs all my data but does not asks for login on my OnePlus phone ( no option to login) and hence wont sync my data. This is just nuts. Please fix this issue asap.,Huawei Health,problem_report,"As a user, I want to its asks for login on my samsung phone and syncs all my data but does not asks for login on my oneplus phone ( no option to login) and hence wont sync my data. this is just nuts. please fix this issue asap., so that I can have a better experience."
Huawei Health in connection with Honor Watch Magic calculates and shows dramatically inadequate number and duration of naps. Please add manually naps controlling setting.,Huawei Health,problem_report,"As a user, I want to huawei health in connection with honor watch magic calculates and shows dramatically inadequate number and duration of naps. please add manually naps controlling setting., so that I can have a better experience."
Gps is not working when you starting activity from Band watch,Huawei Health,problem_report,"As a user, I want to gps is not working when you starting activity from band watch, so that I can have a better experience."
Everytime i take my phone away from my watch it disconnects. Then when I try to reconnect it it doesn't recognize my watch. So I tried resetting the watch and deleteing it off the app but now I can't use my watch,Huawei Health,problem_report,"As a user, I want to everytime i take my phone away from my watch it disconnects. then when i try to reconnect it it doesn't recognize my watch. so i tried resetting the watch and deleteing it off the app but now i can't use my watch, so that I can have a better experience."
New update to health app and now it no longer works! Tells me to have the most up to date huawei services app which i do already!,Huawei Health,problem_report,"As a user, I want to new update to health app and now it no longer works! tells me to have the most up to date huawei services app which i do already!, so that I can have a better experience."
"Since last update. Heart rate, stress monitor, sleep monitor stopped working",Huawei Health,problem_report,"As a user, I want to since last update. heart rate, stress monitor, sleep monitor stopped working, so that I can have a better experience."
App stopped working since I updated. What is the issue? I stopped receiving notifications and can not able to change settings in app.,Huawei Health,problem_report,"As a user, I want to app stopped working since i updated. what is the issue? i stopped receiving notifications and can not able to change settings in app., so that I can have a better experience."
